datetime,count
2011-04-23 06:00:00,14.158
2011-04-23 07:00:00,78.638
2011-04-23 08:00:00,55.928
2011-04-23 09:00:00,76.908
2011-04-23 10:00:00,149.304
2011-04-23 11:00:00,126.298
2011-04-23 12:00:00,155.168
2011-04-23 13:00:00,158.384
2011-04-23 14:00:00,209.376
2011-04-23 15:00:00,229.266
2011-04-23 16:00:00,226.268
2011-04-23 17:00:00,272.906
2011-04-23 18:00:00,253.88
2011-04-23 19:00:00,161.372
2011-04-23 20:00:00,126.048
2011-04-23 21:00:00,118.496
2011-04-23 22:00:00,103.504
2011-04-23 23:00:00,75.25
2011-04-24 00:00:00,53.534
2011-04-24 01:00:00,40.384
2011-04-24 02:00:00,36.296
2011-04-24 03:00:00,26.178
2011-04-24 04:00:00,9.71
2011-04-24 05:00:00,10.444
2011-04-24 06:00:00,16.226
2011-04-24 07:00:00,120.174
2011-04-24 08:00:00,145.394
2011-04-24 09:00:00,174.766
2011-04-24 10:00:00,244.658
2011-04-24 11:00:00,334.532
2011-04-24 12:00:00,344.08
2011-04-24 13:00:00,336.818
2011-04-24 14:00:00,352.28
2011-04-24 15:00:00,357.882
2011-04-24 16:00:00,345.478
2011-04-24 17:00:00,323.0305000000001
2011-04-24 18:00:00,316.3978333333333
2011-04-24 19:00:00,169.49
2011-04-24 20:00:00,134.37
2011-04-24 21:00:00,85.47
2011-04-24 22:00:00,64.888
2011-04-24 23:00:00,62.354
2011-04-25 00:00:00,27.674
2011-04-25 01:00:00,13.03
2011-04-25 02:00:00,7.504
2011-04-25 03:00:00,4.746
2011-04-25 04:00:00,4.776
2011-04-25 05:00:00,14.45
2011-04-25 06:00:00,42.792
2011-04-25 07:00:00,197.652
2011-04-25 08:00:00,288.4
2011-04-25 09:00:00,169.378
2011-04-25 10:00:00,122.232
2011-04-25 11:00:00,136.362
2011-04-25 12:00:00,143.098
2011-04-25 13:00:00,149.594
2011-04-25 14:00:00,150.316
2011-04-25 15:00:00,152.98
2011-04-25 16:00:00,203.69
2011-04-25 17:00:00,372.386
2011-04-25 18:00:00,372.234
2011-04-25 19:00:00,293.836
2011-04-25 20:00:00,186.952
2011-04-25 21:00:00,153.378
2011-04-25 22:00:00,108.91
2011-04-25 23:00:00,65.452
2011-04-26 00:00:00,30.024
2011-04-26 01:00:00,13.92
2011-04-26 02:00:00,6.676
2011-04-26 03:00:00,3.432
2011-04-26 04:00:00,4.674
2011-04-26 05:00:00,9.66
2011-04-26 06:00:00,46.67
2011-04-26 07:00:00,199.838
2011-04-26 08:00:00,283.682
2011-04-26 09:00:00,177.636
2011-04-26 10:00:00,121.168
2011-04-26 11:00:00,132.964
2011-04-26 12:00:00,144.022
2011-04-26 13:00:00,150.274
2011-04-26 14:00:00,142.076
2011-04-26 15:00:00,142.254
2011-04-26 16:00:00,204.168
2011-04-26 17:00:00,377.474
2011-04-26 18:00:00,374.792
2011-04-26 19:00:00,269.828
2011-04-26 20:00:00,181.646
2011-04-26 21:00:00,149.14
2011-04-26 22:00:00,111.256
2011-04-26 23:00:00,67.176
2011-04-27 00:00:00,29.742
2011-04-27 01:00:00,14.122
2011-04-27 02:00:00,7.658
2011-04-27 03:00:00,3.286
2011-04-27 04:00:00,4.512
2011-04-27 05:00:00,9.36
2011-04-27 06:00:00,46.296
2011-04-27 07:00:00,195.334
2011-04-27 08:00:00,278.704
2011-04-27 09:00:00,140.348
2011-04-27 10:00:00,100.68
2011-04-27 11:00:00,105.122
2011-04-27 12:00:00,129.766
2011-04-27 13:00:00,118.054
2011-04-27 14:00:00,131.584
2011-04-27 15:00:00,135.07
2011-04-27 16:00:00,198.336
2011-04-27 17:00:00,291.812
2011-04-27 18:00:00,284.156
2011-04-27 19:00:00,234.954
2011-04-27 20:00:00,155.318
2011-04-27 21:00:00,124.168
2011-04-27 22:00:00,97.634
2011-04-27 23:00:00,69.564
2011-04-28 00:00:00,35.662
2011-04-28 01:00:00,14.944
2011-04-28 02:00:00,9.292
2011-04-28 03:00:00,5.608
2011-04-28 04:00:00,5.088
2011-04-28 05:00:00,9.848
2011-04-28 06:00:00,56.43
2011-04-28 07:00:00,200.256
2011-04-28 08:00:00,355.56
2011-04-28 09:00:00,147.814
2011-04-28 10:00:00,103.244
2011-04-28 11:00:00,102.012
2011-04-28 12:00:00,120.292
2011-04-28 13:00:00,104.914
2011-04-28 14:00:00,106.08
2011-04-28 15:00:00,142.828
2011-04-28 16:00:00,178.866
2011-04-28 17:00:00,360.958
2011-04-28 18:00:00,355.176
2011-04-28 19:00:00,273.552
2011-04-28 20:00:00,182.342
2011-04-28 21:00:00,138.126
2011-04-28 22:00:00,103.192
2011-04-28 23:00:00,69.744
2011-04-29 00:00:00,48.956
2011-04-29 01:00:00,20.852
2011-04-29 02:00:00,13.416
2011-04-29 03:00:00,6.452
2011-04-29 04:00:00,5.624
2011-04-29 05:00:00,13.176
2011-04-29 06:00:00,51.664
2011-04-29 07:00:00,216.958
2011-04-29 08:00:00,310.07
2011-04-29 09:00:00,183.814
2011-04-29 10:00:00,148.322
2011-04-29 11:00:00,165.996
2011-04-29 12:00:00,182.592
2011-04-29 13:00:00,185.824
2011-04-29 14:00:00,210.75
2011-04-29 15:00:00,181.434
2011-04-29 16:00:00,208.872
2011-04-29 17:00:00,324.232
2011-04-29 18:00:00,319.316
2011-04-29 19:00:00,205.674
2011-04-29 20:00:00,155.404
2011-04-29 21:00:00,111.606
2011-04-29 22:00:00,95.788
2011-04-29 23:00:00,52.498
2011-04-30 00:00:00,42.986
2011-04-30 01:00:00,36.46
2011-04-30 02:00:00,32.514
2011-04-30 03:00:00,21.488
2011-04-30 04:00:00,5.356
2011-04-30 05:00:00,5.204
2011-04-30 06:00:00,24.96
2011-04-30 07:00:00,51.214
2011-04-30 08:00:00,76.236
2011-04-30 09:00:00,162.854
2011-04-30 10:00:00,216.7
2011-04-30 11:00:00,241.95
2011-04-30 12:00:00,269.116
2011-04-30 13:00:00,269.722
2011-04-30 14:00:00,262.86
2011-04-30 15:00:00,274.968
2011-04-30 16:00:00,272.498
2011-04-30 17:00:00,312.628
2011-04-30 18:00:00,292.346
2011-04-30 19:00:00,239.23
2011-04-30 20:00:00,150.412
2011-04-30 21:00:00,104.372
2011-04-30 22:00:00,89.886
2011-04-30 23:00:00,56.016
2011-05-20 00:00:00,36.216
2011-05-20 01:00:00,28.022
2011-05-20 02:00:00,11.65
2011-05-20 03:00:00,6.102
2011-05-20 04:00:00,6.362
2011-05-20 05:00:00,21.326
2011-05-20 06:00:00,89.352
2011-05-20 07:00:00,268.74
2011-05-20 08:00:00,454.236
2011-05-20 09:00:00,204.06
2011-05-20 10:00:00,149.746
2011-05-20 11:00:00,162.42
2011-05-20 12:00:00,246.368
2011-05-20 13:00:00,230.614
2011-05-20 14:00:00,243.784
2011-05-20 15:00:00,253.594
2011-05-20 16:00:00,358.472
2011-05-20 17:00:00,443.435
2011-05-20 18:00:00,469.774
2011-05-20 19:00:00,334.632
2011-05-20 20:00:00,222.94
2011-05-20 21:00:00,187.974
2011-05-20 22:00:00,141.126
2011-05-20 23:00:00,111.528
2011-05-21 00:00:00,99.04
2011-05-21 01:00:00,70.156
2011-05-21 02:00:00,57.744
2011-05-21 03:00:00,26.168
2011-05-21 04:00:00,7.898
2011-05-21 05:00:00,8.852
2011-05-21 06:00:00,25.122
2011-05-21 07:00:00,51.008
2011-05-21 08:00:00,121.4
2011-05-21 09:00:00,200.672
2011-05-21 10:00:00,302.148
2011-05-21 11:00:00,378.204
2011-05-21 12:00:00,383.112
2011-05-21 13:00:00,389.098
2011-05-21 14:00:00,384.33
2011-05-21 15:00:00,401.622
2011-05-21 16:00:00,408.046
2011-05-21 17:00:00,375.86366666666663
2011-05-21 18:00:00,367.6508333333333
2011-05-21 19:00:00,332.218
2011-05-21 20:00:00,248.126
2011-05-21 21:00:00,182.758
2011-05-21 22:00:00,141.834
2011-05-21 23:00:00,110.774
2011-05-22 00:00:00,109.288
2011-05-22 01:00:00,65.646
2011-05-22 02:00:00,55.844
2011-05-22 03:00:00,29.292
2011-05-22 04:00:00,12.136
2011-05-22 05:00:00,12.94
2011-05-22 06:00:00,13.618
2011-05-22 07:00:00,43.9
2011-05-22 08:00:00,95.158
2011-05-22 09:00:00,170.104
2011-05-22 10:00:00,283.558
2011-05-22 11:00:00,367.764
2011-05-22 12:00:00,382.024
2011-05-22 13:00:00,379.534
2011-05-22 14:00:00,299.736
2011-05-22 15:00:00,378.926
2011-05-22 16:00:00,392.656
2011-05-22 17:00:00,364.34450000000004
2011-05-22 18:00:00,346.4136333333333
2011-05-22 19:00:00,314.191
2011-05-22 20:00:00,253.124
2011-05-22 21:00:00,181.752
2011-05-22 22:00:00,130.282
2011-05-22 23:00:00,88.252
2011-05-23 00:00:00,34.516
2011-05-23 01:00:00,13.52
2011-05-23 02:00:00,6.402
2011-05-23 03:00:00,3.76
2011-05-23 04:00:00,5.198
2011-05-23 05:00:00,17.768
2011-05-23 06:00:00,95.55
2011-05-23 07:00:00,226.302
2011-05-23 08:00:00,393.426
2011-05-23 09:00:00,190.156
2011-05-23 10:00:00,121.542
2011-05-23 11:00:00,150.024
2011-05-23 12:00:00,187.306
2011-05-23 13:00:00,175.602
2011-05-23 14:00:00,158.752
2011-05-23 15:00:00,160.75
2011-05-23 16:00:00,281.974
2011-05-23 17:00:00,478.016
2011-05-23 18:00:00,508.058
2011-05-23 19:00:00,389.306
2011-05-23 20:00:00,223.092
2011-05-23 21:00:00,137.96
2011-05-23 22:00:00,131.212
2011-05-23 23:00:00,76.936
2011-05-24 00:00:00,22.132
2011-05-24 01:00:00,12.378
2011-05-24 02:00:00,7.54
2011-05-24 03:00:00,4.15
2011-05-24 04:00:00,5.684
2011-05-24 05:00:00,17.742
2011-05-24 06:00:00,109.97
2011-05-24 07:00:00,194.222
2011-05-24 08:00:00,274.646
2011-05-24 09:00:00,215.304
2011-05-24 10:00:00,123.58
2011-05-24 11:00:00,147.366
2011-05-24 12:00:00,183.028
2011-05-24 13:00:00,186.51
2011-05-24 14:00:00,167.942
2011-05-24 15:00:00,165.454
2011-05-24 16:00:00,290.176
2011-05-24 17:00:00,440.596
2011-05-24 18:00:00,517.544
2011-05-24 19:00:00,379.822
2011-05-24 20:00:00,272.982
2011-05-24 21:00:00,219.768
2011-05-24 22:00:00,80.654
2011-05-24 23:00:00,86.748
2011-05-25 00:00:00,25.708
2011-05-25 01:00:00,14.062
2011-05-25 02:00:00,9.314
2011-05-25 03:00:00,4.468
2011-05-25 04:00:00,5.11
2011-05-25 05:00:00,21.69
2011-05-25 06:00:00,105.486
2011-05-25 07:00:00,302.014
2011-05-25 08:00:00,445.186
2011-05-25 09:00:00,209.98
2011-05-25 10:00:00,126.632
2011-05-25 11:00:00,151.262
2011-05-25 12:00:00,190.724
2011-05-25 13:00:00,179.254
2011-05-25 14:00:00,160.446
2011-05-25 15:00:00,165.168
2011-05-25 16:00:00,283.168
2011-05-25 17:00:00,554.064
2011-05-25 18:00:00,532.128
2011-05-25 19:00:00,386.772
2011-05-25 20:00:00,295.456
2011-05-25 21:00:00,205.742
2011-05-25 22:00:00,151.95
2011-05-25 23:00:00,95.874
2011-05-26 00:00:00,53.506
2011-05-26 01:00:00,18.036
2011-05-26 02:00:00,12.418
2011-05-26 03:00:00,4.962
2011-05-26 04:00:00,5.308
2011-05-26 05:00:00,21.194
2011-05-26 06:00:00,100.43
2011-05-26 07:00:00,223.946
2011-05-26 08:00:00,438.46
2011-05-26 09:00:00,203.658
2011-05-26 10:00:00,117.54
2011-05-26 11:00:00,147.498
2011-05-26 12:00:00,189.636
2011-05-26 13:00:00,171.754
2011-05-26 14:00:00,159.622
2011-05-26 15:00:00,171.66
2011-05-26 16:00:00,290.616
2011-05-26 17:00:00,522.202
2011-05-26 18:00:00,520.576
2011-05-26 19:00:00,359.89
2011-05-26 20:00:00,289.182
2011-05-26 21:00:00,199.102
2011-05-26 22:00:00,156.928
2011-05-26 23:00:00,118.096
2011-05-27 00:00:00,64.42
2011-05-27 01:00:00,27.888
2011-05-27 02:00:00,14.838
2011-05-27 03:00:00,6.374
2011-05-27 04:00:00,6.426
2011-05-27 05:00:00,26.66
2011-05-27 06:00:00,103.41
2011-05-27 07:00:00,269.456
2011-05-27 08:00:00,450.524
2011-05-27 09:00:00,217.992
2011-05-27 10:00:00,154.572
2011-05-27 11:00:00,161.178
2011-05-27 12:00:00,225.52
2011-05-27 13:00:00,229.014
2011-05-27 14:00:00,217.598
2011-05-27 15:00:00,220.118
2011-05-27 16:00:00,337.058
2011-05-27 17:00:00,519.704
2011-05-27 18:00:00,443.942
2011-05-27 19:00:00,306.626
2011-05-27 20:00:00,205.422
2011-05-27 21:00:00,174.43
2011-05-27 22:00:00,146.724
2011-05-27 23:00:00,114.506
2011-05-28 00:00:00,104.666
2011-05-28 01:00:00,81.5
2011-05-28 02:00:00,56.452
2011-05-28 03:00:00,25.486
2011-05-28 04:00:00,7.822
2011-05-28 05:00:00,10.724
2011-05-28 06:00:00,30.66
2011-05-28 07:00:00,51.712
2011-05-28 08:00:00,110.272
2011-05-28 09:00:00,199.862
2011-05-28 10:00:00,288.378
2011-05-28 11:00:00,357.716
2011-05-28 12:00:00,378.114
2011-05-28 13:00:00,384.484
2011-05-28 14:00:00,377.224
2011-05-28 15:00:00,401.318
2011-05-28 16:00:00,420.15
2011-05-28 17:00:00,379.5460333333335
2011-05-28 18:00:00,345.63533333333334
2011-05-28 19:00:00,290.792
2011-05-28 20:00:00,266.918
2011-05-28 21:00:00,187.19
2011-05-28 22:00:00,176.158
2011-05-28 23:00:00,143.924
2011-05-29 00:00:00,111.292
2011-05-29 01:00:00,82.406
2011-05-29 02:00:00,59.922
2011-05-29 03:00:00,27.648
2011-05-29 04:00:00,10.712
2011-05-29 05:00:00,12.918
2011-05-29 06:00:00,15.654
2011-05-29 07:00:00,41.394
2011-05-29 08:00:00,86.384
2011-05-29 09:00:00,132.372
2011-05-29 10:00:00,281.812
2011-05-29 11:00:00,315.742
2011-05-29 12:00:00,362.364
2011-05-29 13:00:00,389.15
2011-05-29 14:00:00,379.448
2011-05-29 15:00:00,389.83
2011-05-29 16:00:00,364.154
2011-05-29 17:00:00,357.43556666666666
2011-05-29 18:00:00,265.3062
2011-05-29 19:00:00,268.158
2011-05-29 20:00:00,219.568
2011-05-29 21:00:00,174.646
2011-05-29 22:00:00,133.732
2011-05-29 23:00:00,109.752
2011-05-30 00:00:00,50.55
2011-05-30 01:00:00,70.628
2011-05-30 02:00:00,41.038
2011-05-30 03:00:00,21.29
2011-05-30 04:00:00,13.272
2011-05-30 05:00:00,12.164
2011-05-30 06:00:00,66.968
2011-05-30 07:00:00,92.38
2011-05-30 08:00:00,139.598
2011-05-30 09:00:00,200.202
2011-05-30 10:00:00,285.422
2011-05-30 11:00:00,365.738
2011-05-30 12:00:00,364.55
2011-05-30 13:00:00,363.752
2011-05-30 14:00:00,354.874
2011-05-30 15:00:00,348.23
2011-05-30 16:00:00,348.416
2011-05-30 17:00:00,456.614
2011-05-30 18:00:00,449.234
2011-05-30 19:00:00,315.938
2011-05-30 20:00:00,319.592
2011-05-30 21:00:00,335.968
2011-05-30 22:00:00,290.95
2011-05-30 23:00:00,111.396
2011-05-31 00:00:00,42.022
2011-05-31 01:00:00,19.18
2011-05-31 02:00:00,7.684
2011-05-31 03:00:00,4.34
2011-05-31 04:00:00,6.304
2011-05-31 05:00:00,21.912
2011-05-31 06:00:00,114.796
2011-05-31 07:00:00,298.516
2011-05-31 08:00:00,444.212
2011-05-31 09:00:00,184.83
2011-05-31 10:00:00,123.788
2011-05-31 11:00:00,141.518
2011-05-31 12:00:00,152.684
2011-05-31 13:00:00,151.02
2011-05-31 14:00:00,142.07
2011-05-31 15:00:00,149.63
2011-05-31 16:00:00,230.576
2011-05-31 17:00:00,515.434
2011-05-31 18:00:00,511.788
2011-05-31 19:00:00,373.562
2011-05-31 20:00:00,276.814
2011-05-31 21:00:00,206.044
2011-05-31 22:00:00,149.93
2011-05-31 23:00:00,75.198
2011-06-20 00:00:00,34.72
2011-06-20 01:00:00,14.828
2011-06-20 02:00:00,7.464
2011-06-20 03:00:00,4.168
2011-06-20 04:00:00,4.916
2011-06-20 05:00:00,19.132
2011-06-20 06:00:00,97.9
2011-06-20 07:00:00,167.868
2011-06-20 08:00:00,270.328
2011-06-20 09:00:00,200.57
2011-06-20 10:00:00,116.872
2011-06-20 11:00:00,127.304
2011-06-20 12:00:00,175.982
2011-06-20 13:00:00,180.626
2011-06-20 14:00:00,173.428
2011-06-20 15:00:00,177.518
2011-06-20 16:00:00,295.904
2011-06-20 17:00:00,480.792
2011-06-20 18:00:00,536.564
2011-06-20 19:00:00,401.666
2011-06-20 20:00:00,288.908
2011-06-20 21:00:00,207.96
2011-06-20 22:00:00,140.984
2011-06-20 23:00:00,92.74
2011-06-21 00:00:00,31.894
2011-06-21 01:00:00,12.022
2011-06-21 02:00:00,5.852
2011-06-21 03:00:00,4.494
2011-06-21 04:00:00,5.404
2011-06-21 05:00:00,21.278
2011-06-21 06:00:00,112.05
2011-06-21 07:00:00,257.8
2011-06-21 08:00:00,429.066
2011-06-21 09:00:00,197.32
2011-06-21 10:00:00,119.58
2011-06-21 11:00:00,136.0
2011-06-21 12:00:00,166.454
2011-06-21 13:00:00,168.92
2011-06-21 14:00:00,160.92
2011-06-21 15:00:00,166.366
2011-06-21 16:00:00,280.8
2011-06-21 17:00:00,561.098
2011-06-21 18:00:00,502.158
2011-06-21 19:00:00,359.42
2011-06-21 20:00:00,268.022
2011-06-21 21:00:00,215.678
2011-06-21 22:00:00,160.17
2011-06-21 23:00:00,77.272
2011-06-22 00:00:00,35.06
2011-06-22 01:00:00,18.26
2011-06-22 02:00:00,8.228
2011-06-22 03:00:00,5.578
2011-06-22 04:00:00,5.78
2011-06-22 05:00:00,26.104
2011-06-22 06:00:00,107.266
2011-06-22 07:00:00,297.058
2011-06-22 08:00:00,439.68
2011-06-22 09:00:00,193.03
2011-06-22 10:00:00,125.396
2011-06-22 11:00:00,143.798
2011-06-22 12:00:00,176.736
2011-06-22 13:00:00,158.984
2011-06-22 14:00:00,159.686
2011-06-22 15:00:00,158.582
2011-06-22 16:00:00,269.546
2011-06-22 17:00:00,513.966
2011-06-22 18:00:00,504.148
2011-06-22 19:00:00,368.908
2011-06-22 20:00:00,283.62
2011-06-22 21:00:00,219.4
2011-06-22 22:00:00,172.508
2011-06-22 23:00:00,89.272
2011-06-23 00:00:00,42.298
2011-06-23 01:00:00,20.368
2011-06-23 02:00:00,11.562
2011-06-23 03:00:00,5.546
2011-06-23 04:00:00,6.112
2011-06-23 05:00:00,25.274
2011-06-23 06:00:00,120.184
2011-06-23 07:00:00,316.382
2011-06-23 08:00:00,438.244
2011-06-23 09:00:00,200.794
2011-06-23 10:00:00,126.292
2011-06-23 11:00:00,142.16
2011-06-23 12:00:00,174.572
2011-06-23 13:00:00,174.53
2011-06-23 14:00:00,164.464
2011-06-23 15:00:00,166.132
2011-06-23 16:00:00,288.552
2011-06-23 17:00:00,508.752
2011-06-23 18:00:00,527.31
2011-06-23 19:00:00,364.098
2011-06-23 20:00:00,293.29
2011-06-23 21:00:00,212.254
2011-06-23 22:00:00,167.112
2011-06-23 23:00:00,120.116
2011-06-24 00:00:00,56.658
2011-06-24 01:00:00,24.826
2011-06-24 02:00:00,13.072
2011-06-24 03:00:00,6.018
2011-06-24 04:00:00,5.926
2011-06-24 05:00:00,26.018
2011-06-24 06:00:00,100.49
2011-06-24 07:00:00,268.34
2011-06-24 08:00:00,447.832
2011-06-24 09:00:00,230.006
2011-06-24 10:00:00,141.134
2011-06-24 11:00:00,153.712
2011-06-24 12:00:00,212.622
2011-06-24 13:00:00,212.056
2011-06-24 14:00:00,222.182
2011-06-24 15:00:00,198.812
2011-06-24 16:00:00,338.54
2011-06-24 17:00:00,551.864
2011-06-24 18:00:00,489.234
2011-06-24 19:00:00,372.42
2011-06-24 20:00:00,290.2
2011-06-24 21:00:00,220.78
2011-06-24 22:00:00,205.646
2011-06-24 23:00:00,140.454
2011-06-25 00:00:00,119.252
2011-06-25 01:00:00,78.63
2011-06-25 02:00:00,56.71
2011-06-25 03:00:00,30.958
2011-06-25 04:00:00,9.464
2011-06-25 05:00:00,13.384
2011-06-25 06:00:00,34.982
2011-06-25 07:00:00,72.188
2011-06-25 08:00:00,153.75
2011-06-25 09:00:00,202.778
2011-06-25 10:00:00,305.596
2011-06-25 11:00:00,382.558
2011-06-25 12:00:00,409.134
2011-06-25 13:00:00,404.68
2011-06-25 14:00:00,406.678
2011-06-25 15:00:00,402.566
2011-06-25 16:00:00,401.706
2011-06-25 17:00:00,394.5706666666667
2011-06-25 18:00:00,385.9220666666667
2011-06-25 19:00:00,340.62
2011-06-25 20:00:00,290.08
2011-06-25 21:00:00,213.416
2011-06-25 22:00:00,205.372
2011-06-25 23:00:00,137.438
2011-06-26 00:00:00,103.218
2011-06-26 01:00:00,88.0
2011-06-26 02:00:00,74.18
2011-06-26 03:00:00,35.326
2011-06-26 04:00:00,13.062
2011-06-26 05:00:00,14.75
2011-06-26 06:00:00,28.086
2011-06-26 07:00:00,52.876
2011-06-26 08:00:00,111.95
2011-06-26 09:00:00,180.33
2011-06-26 10:00:00,311.404
2011-06-26 11:00:00,384.34
2011-06-26 12:00:00,402.612
2011-06-26 13:00:00,394.314
2011-06-26 14:00:00,389.718
2011-06-26 15:00:00,395.656
2011-06-26 16:00:00,406.892
2011-06-26 17:00:00,378.7273
2011-06-26 18:00:00,377.0451333333333
2011-06-26 19:00:00,329.352
2011-06-26 20:00:00,252.388
2011-06-26 21:00:00,191.908
2011-06-26 22:00:00,202.034
2011-06-26 23:00:00,105.626
2011-06-27 00:00:00,34.75
2011-06-27 01:00:00,11.584
2011-06-27 02:00:00,7.878
2011-06-27 03:00:00,4.686
2011-06-27 04:00:00,5.318
2011-06-27 05:00:00,21.992
2011-06-27 06:00:00,110.38
2011-06-27 07:00:00,323.572
2011-06-27 08:00:00,397.028
2011-06-27 09:00:00,203.458
2011-06-27 10:00:00,119.004
2011-06-27 11:00:00,148.412
2011-06-27 12:00:00,175.156
2011-06-27 13:00:00,169.548
2011-06-27 14:00:00,163.65
2011-06-27 15:00:00,162.546
2011-06-27 16:00:00,288.404
2011-06-27 17:00:00,543.536
2011-06-27 18:00:00,490.904
2011-06-27 19:00:00,397.75
2011-06-27 20:00:00,295.256
2011-06-27 21:00:00,193.086
2011-06-27 22:00:00,147.256
2011-06-27 23:00:00,90.022
2011-06-28 00:00:00,35.058
2011-06-28 01:00:00,17.176
2011-06-28 02:00:00,10.678
2011-06-28 03:00:00,6.448
2011-06-28 04:00:00,6.644
2011-06-28 05:00:00,24.442
2011-06-28 06:00:00,110.384
2011-06-28 07:00:00,310.62
2011-06-28 08:00:00,431.958
2011-06-28 09:00:00,197.776
2011-06-28 10:00:00,120.964
2011-06-28 11:00:00,147.168
2011-06-28 12:00:00,170.682
2011-06-28 13:00:00,177.824
2011-06-28 14:00:00,150.936
2011-06-28 15:00:00,152.252
2011-06-28 16:00:00,243.806
2011-06-28 17:00:00,445.156
2011-06-28 18:00:00,432.366
2011-06-28 19:00:00,354.736
2011-06-28 20:00:00,291.138
2011-06-28 21:00:00,203.248
2011-06-28 22:00:00,154.724
2011-06-28 23:00:00,93.282
2011-06-29 00:00:00,34.878
2011-06-29 01:00:00,19.226
2011-06-29 02:00:00,7.922
2011-06-29 03:00:00,5.41
2011-06-29 04:00:00,6.124
2011-06-29 05:00:00,25.518
2011-06-29 06:00:00,111.388
2011-06-29 07:00:00,305.972
2011-06-29 08:00:00,461.202
2011-06-29 09:00:00,204.424
2011-06-29 10:00:00,121.992
2011-06-29 11:00:00,149.856
2011-06-29 12:00:00,196.812
2011-06-29 13:00:00,188.394
2011-06-29 14:00:00,167.902
2011-06-29 15:00:00,169.892
2011-06-29 16:00:00,296.22
2011-06-29 17:00:00,552.088
2011-06-29 18:00:00,549.796
2011-06-29 19:00:00,383.542
2011-06-29 20:00:00,305.88
2011-06-29 21:00:00,235.012
2011-06-29 22:00:00,171.28
2011-06-29 23:00:00,101.67
2011-06-30 00:00:00,44.612
2011-06-30 01:00:00,20.152
2011-06-30 02:00:00,9.702
2011-06-30 03:00:00,6.874
2011-06-30 04:00:00,6.87
2011-06-30 05:00:00,28.25
2011-06-30 06:00:00,115.192
2011-06-30 07:00:00,328.036
2011-06-30 08:00:00,459.5
2011-06-30 09:00:00,203.318
2011-06-30 10:00:00,127.298
2011-06-30 11:00:00,158.412
2011-06-30 12:00:00,195.602
2011-06-30 13:00:00,190.35
2011-06-30 14:00:00,166.388
2011-06-30 15:00:00,183.186
2011-06-30 16:00:00,288.92
2011-06-30 17:00:00,568.942
2011-06-30 18:00:00,546.72
2011-06-30 19:00:00,390.884
2011-06-30 20:00:00,307.958
2011-06-30 21:00:00,217.308
2011-06-30 22:00:00,173.454
2011-06-30 23:00:00,128.752
2011-07-20 00:00:00,41.042
2011-07-20 01:00:00,17.334
2011-07-20 02:00:00,6.502
2011-07-20 03:00:00,5.964
2011-07-20 04:00:00,6.284
2011-07-20 05:00:00,24.966
2011-07-20 06:00:00,122.516
2011-07-20 07:00:00,299.93
2011-07-20 08:00:00,433.576
2011-07-20 09:00:00,198.452
2011-07-20 10:00:00,114.396
2011-07-20 11:00:00,142.812
2011-07-20 12:00:00,162.732
2011-07-20 13:00:00,154.004
2011-07-20 14:00:00,149.724
2011-07-20 15:00:00,154.972
2011-07-20 16:00:00,250.354
2011-07-20 17:00:00,514.582
2011-07-20 18:00:00,511.15
2011-07-20 19:00:00,375.84
2011-07-20 20:00:00,291.074
2011-07-20 21:00:00,222.406
2011-07-20 22:00:00,164.226
2011-07-20 23:00:00,95.404
2011-07-21 00:00:00,45.896
2011-07-21 01:00:00,18.628
2011-07-21 02:00:00,8.05
2011-07-21 03:00:00,5.432
2011-07-21 04:00:00,5.436
2011-07-21 05:00:00,20.936
2011-07-21 06:00:00,120.184
2011-07-21 07:00:00,310.75
2011-07-21 08:00:00,438.682
2011-07-21 09:00:00,194.796
2011-07-21 10:00:00,121.1
2011-07-21 11:00:00,133.174
2011-07-21 12:00:00,146.894
2011-07-21 13:00:00,143.01
2011-07-21 14:00:00,137.854
2011-07-21 15:00:00,141.568
2011-07-21 16:00:00,237.942
2011-07-21 17:00:00,457.826
2011-07-21 18:00:00,464.658
2011-07-21 19:00:00,373.756
2011-07-21 20:00:00,285.522
2011-07-21 21:00:00,219.536
2011-07-21 22:00:00,172.566
2011-07-21 23:00:00,116.142
2011-07-22 00:00:00,69.018
2011-07-22 01:00:00,29.07
2011-07-22 02:00:00,19.186
2011-07-22 03:00:00,6.312
2011-07-22 04:00:00,6.814
2011-07-22 05:00:00,24.674
2011-07-22 06:00:00,106.446
2011-07-22 07:00:00,265.086
2011-07-22 08:00:00,445.814
2011-07-22 09:00:00,224.424
2011-07-22 10:00:00,139.706
2011-07-22 11:00:00,149.482
2011-07-22 12:00:00,208.766
2011-07-22 13:00:00,208.57
2011-07-22 14:00:00,203.344
2011-07-22 15:00:00,192.152
2011-07-22 16:00:00,300.482
2011-07-22 17:00:00,473.692
2011-07-22 18:00:00,453.228
2011-07-22 19:00:00,343.064
2011-07-22 20:00:00,289.904
2011-07-22 21:00:00,215.11
2011-07-22 22:00:00,198.99
2011-07-22 23:00:00,136.834
2011-07-23 00:00:00,119.284
2011-07-23 01:00:00,76.606
2011-07-23 02:00:00,66.146
2011-07-23 03:00:00,30.442
2011-07-23 04:00:00,10.85
2011-07-23 05:00:00,12.454
2011-07-23 06:00:00,34.906
2011-07-23 07:00:00,66.4
2011-07-23 08:00:00,156.084
2011-07-23 09:00:00,203.4
